age,education_level,experience_years,department,job_level,manager_tenure,projects_completed,story_points_completed,billable_hours_ratio,avg_task_delay_days,on_time_delivery_rate,bug_count,code_review_score,defect_density,training_hours,certifications_count,sick_days,unplanned_leaves,peer_feedback_score,manager_score,kudos_count,promotions_last_2_years,salary_percentile,performance_score,performance_band
29,PhD,8,HR,2,2,14,191,0.7661630162563249,1.462174833698029,0.8753139629651471,10,2.1150231978745166,0.06495015999256504,9,6,2,3,4.808233673188843,4.548567994776575,11,0,23.39964787906278,0.6020967938471322,Medium
26,Bachelor,3,Sales,2,7,8,60,0.875860227936299,-1.316501134621961,0.903173077718834,13,2.8836833056705418,1.0978295367040447,75,7,10,1,4.160438049068378,1.1969776056331565,12,0,18.366153878188573,0.5646802322369777,Medium
25,Master,4,IT,1,14,9,19,0.309296842421006,18.831863788131372,0.7928654507705561,20,4.671389691281409,5.730279602317218,29,7,7,5,3.63838730823526,1.5455415717347072,16,1,0.9953625713364334,0.40342788460791434,Low
27,Master,4,IT,3,10,4,149,0.6794107089358082,3.295676884597148,0.5370555113850521,7,2.5482692535651728,0.2377670230188622,50,8,7,1,4.426337776909831,1.3296177383361778,3,1,47.16430971017236,0.4859840171427199,Low
53,Master,31,IT,2,8,9,13,0.6216940842538653,3.2788758819198893,0.5644070682313285,2,3.250563988992398,3.969119239866953,32,9,3,2,1.3025787226293986,4.372439826305611,9,0,42.86455693151827,0.49874260401968945,Low
51,Master,28,HR,4,6,12,104,0.6492775609545551,-0.1656608170872902,0.5889046932452412,27,4.211865204434267,3.033699455720126,17,2,7,7,2.851322628795231,1.0424296934812776,0,1,23.38677436373763,0.4113919050573165,Low
56,Master,34,IT,2,12,7,155,0.35054922973463154,18.42717054276313,0.47008246464037123,28,2.708530124193565,7.143482754022047,77,9,4,2,4.957024954460236,4.446628621988193,10,0,5.365216400969075,0.41681553241434516,Low
37,Bachelor,14,Operations,2,1,3,89,0.7791047527485152,10.754216528674984,0.5638957722219671,22,1.9341672077054732,0.5557867294793528,21,6,12,1,4.078400605178929,2.8050711814850673,15,1,42.92558745958369,0.38430082733097587,Low
34,Bachelor,12,Finance,3,7,7,45,0.6522542904010441,12.674810856757786,0.5257115345875193,17,4.978102993532134,4.887312689772875,63,6,10,5,4.848301512148892,1.016101115415883,10,1,78.82051110716313,0.519253364163379,Medium
51,Bachelor,29,HR,3,6,14,34,0.8356041949028847,18.054691519787156,0.6731972498851613,34,4.826283429808639,5.791142698756053,20,0,4,2,4.118537424533916,2.6065807088481674,8,0,71.5282131327177,0.4053848225940656,Low
40,Bachelor,16,Sales,5,11,1,107,0.6397034438432008,5.603643715817369,0.9450625287233589,12,4.373916676502056,6.172910760526177,0,7,2,0,4.499527869768577,1.7472033641801423,1,0,86.07948898601703,0.5677515240591351,Medium
38,Master,16,Sales,4,18,3,173,0.40456714535850247,11.67316084503785,0.4626881900523749,11,3.75349551754369,4.051576720169408,14,3,14,2,3.826118529212764,3.497601949888652,6,1,0.9582687713155624,0.4502569911538812,Low
40,PhD,16,Finance,3,6,6,110,0.7537798678544754,-1.1464119959644758,0.8321607543684373,46,2.179462512278788,3.0436778342955098,35,4,6,5,4.042008017668959,3.717435159686586,18,0,96.64193168045985,0.5036374895839727,Medium
49,Bachelor,27,HR,1,9,4,18,0.4206704534736163,2.108995621084845,0.8123698026478767,49,4.653651752656128,6.824930337371487,46,5,10,2,3.0927120393580028,2.9501102816199993,17,0,34.14122526274483,0.4686024231489986,Low
47,PhD,26,IT,4,15,7,70,0.9106761943483703,16.287407711978734,0.4574525191980146,4,2.102226680484915,8.47569048102495,53,2,13,8,4.696950803256532,1.1620781017586799,19,0,99.03977960919647,0.40340170843499545,Low
58,Bachelor,35,IT,4,2,14,62,0.7291813673484691,14.868903839443387,0.95354344294348,38,4.20323797870733,6.9361763778287875,85,4,10,6,4.300155642493447,3.6245152174688076,6,0,25.261946060177465,0.6132519743050743,Medium
47,Bachelor,26,Operations,3,9,3,155,0.41004271848986795,5.714139212057232,0.7410833212940917,10,4.673032671765226,9.321023654572215,31,9,8,4,4.375539862662529,4.368155134422085,8,1,47.15363875782448,0.6172717277554506,Medium
44,PhD,23,Operations,4,5,1,180,0.9736366402368448,6.2898338110326755,0.6182353126814105,10,3.412015361719646,7.172635253579271,57,4,8,1,3.6920364038522093,3.881297109305606,11,2,35.392767657530364,0.5679356291857277,Medium
30,Master,8,IT,3,17,9,172,0.6628558243347245,9.738197538178747,0.853923150097184,46,4.2122248715647155,7.6461873401361835,45,0,0,8,2.218319788348996,4.319831675821274,2,1,35.57607149943026,0.5142787515830922,Medium
33,Bachelor,12,Sales,2,17,6,72,0.3510289163101585,-1.99469789692704,0.5544192750409804,41,4.1667803968069865,1.6790319660208886,53,2,0,4,1.1425191815605573,1.8020380942035499,15,0,84.22820987482157,0.3524560933764262,Low
22,Bachelor,0,Sales,5,4,8,130,0.7387830330905469,3.3073753928366134,0.8161059022277923,46,1.7726310044839195,4.195396445267118,32,2,9,6,4.742620517638178,4.55555175862593,6,0,74.64189397373387,0.5110771377633568,Medium
22,Bachelor,0,Operations,2,6,3,114,0.47723923490896714,2.5810997893807173,0.42382672454334835,30,3.6716978943843386,4.850553309559652,38,0,11,8,3.3444813952219876,2.288773802591851,4,1,99.21514352300481,0.30547914520054914,Low
55,PhD,33,Finance,3,1,8,13,0.8625854163141116,3.5106248284947963,0.9036448225655632,30,1.3738717476177742,2.5629316229460763,22,6,11,3,2.192571884592561,1.053619257007964,6,0,61.35146827175125,0.33078314897813144,Low
53,Master,32,IT,3,10,2,102,0.8724754514963333,15.72992853573571,0.6689025082127911,12,3.0314005725499253,5.285398603562879,42,0,10,8,1.5965404313901512,4.373566585316283,18,1,46.32566043945027,0.44892893341669055,Low
46,PhD,24,Operations,2,12,12,178,0.9852631490982633,4.152824844021749,0.782015748614765,13,1.64894219256231,2.907919442218475,54,6,14,0,4.318092662003019,4.767285075858907,16,2,9.007386294689113,0.5698840199038533,Medium
22,PhD,0,Operations,1,4,4,182,0.6513086717171526,2.2134690851032595,0.5327426918840102,48,2.6653979951857267,6.87502092804416,1,3,4,5,4.346080777790315,3.622232789669395,15,0,99.65614195138568,0.3899697560729219,Low
37,Master,15,IT,1,5,3,187,0.618469815809416,9.093796137446693,0.8062442275950688,44,4.33192829879375,4.702884767031758,65,8,0,1,4.2580318725221264,1.9257465218536987,18,2,55.15306529322829,0.456313621473125,Low
26,PhD,4,IT,1,13,10,37,0.8274329238125364,17.044190800200102,0.8633441655359659,41,4.9486713585208175,4.588069542690356,37,6,3,7,3.580330767867145,2.0069778571301216,17,2,70.04774696901418,0.5256872582259665,Medium
43,Master,22,Sales,3,11,1,179,0.39272945943934856,3.3096934844249972,0.6839279121306392,24,2.271839326638471,9.836425310328117,28,4,11,4,2.4640615503675036,2.866371493742478,18,0,40.67423871913114,0.3527184378038702,Low
50,Bachelor,26,Finance,4,3,13,89,0.6828408596551869,-0.27220265855842873,0.7706361544370766,32,3.1278227951327064,3.9244484854257045,66,6,0,2,2.216281139121028,4.591324318405678,3,0,54.77157081792359,0.5238842304619182,Medium
24,Master,1,Finance,3,5,13,85,0.6823733200915956,5.840904188692623,0.6737955542934391,32,3.045192097481954,3.622954325895683,70,8,14,1,1.0342190804726807,1.5983906245902335,0,1,94.25777318928871,0.3718605489117373,Low
33,Bachelor,10,IT,4,9,7,125,0.36263118596727106,14.448340140429512,0.9364548215547073,14,4.817606039324264,3.186043712826544,35,9,1,7,4.334430234752961,4.303894678333948,3,1,16.641943793160273,0.6077032205140552,Medium
47,PhD,26,HR,2,17,11,78,0.5925888598548394,10.11519198328548,0.6987215083085916,15,2.914334929731094,8.947492209757982,28,5,1,6,1.3497307899745699,2.1652112348206014,3,0,29.23725843302546,0.33195907846728934,Low
37,PhD,15,Operations,5,14,10,107,0.8972993589970413,15.969454130635643,0.9050852254172913,43,3.7964248215987912,4.967238260981782,36,0,3,8,3.5230199921630705,4.234344677716392,8,1,15.205972777803234,0.45717458103633507,Low
58,Bachelor,35,Operations,4,7,2,10,0.8993075353962621,19.111027247403147,0.8808112349621491,37,4.687156932434105,6.000144774806355,99,5,7,7,3.0162997873603534,4.681084790406155,7,2,79.22159038047747,0.6342684501878355,Medium
43,PhD,22,IT,1,8,4,176,0.3694663654437767,15.438574488535576,0.646302892809014,5,2.4935142381473603,1.80818479002395,86,0,1,3,3.1067574357054046,2.709975487977281,1,2,6.204526042182956,0.39050067772316926,Low
50,Master,29,HR,3,4,9,105,0.3635046179234816,11.283667734562574,0.538050695114485,43,4.608488952981551,5.409423600049269,44,3,13,1,4.706851381231093,2.4602026164221233,5,0,8.16316498513383,0.368500651341237,Low
35,Bachelor,13,Sales,2,9,6,26,0.4838868339013547,8.85351493715237,0.6436492795358626,24,4.6698248875640544,2.746481928684883,15,7,8,1,1.1264600450849684,4.208885275885207,10,1,29.84941127873687,0.47517348133208814,Low
49,PhD,25,IT,1,19,8,121,0.9123362437877953,-1.1184801003381333,0.8957304254651322,14,4.722650015868522,7.306369212628775,30,4,14,1,4.093568898515089,3.117931529517576,3,0,51.41881809210113,0.5715948518902616,Medium
26,Bachelor,5,IT,2,5,2,100,0.39023180955144926,19.655083533908908,0.5365795214916355,3,2.0817847418857056,8.325283487923821,33,4,11,5,1.2082095934692285,3.7377961938527884,13,2,40.62748005595866,0.33670037863732327,Low
51,Master,29,Operations,5,15,7,97,0.8039977618392122,6.436584696650936,0.7146618075146496,3,2.601422377079834,7.148106921312776,49,9,8,6,1.1526144237415088,3.491316947844718,8,0,4.481631067080727,0.45338148286751323,Low
26,Master,2,IT,3,2,6,172,0.3708159337291722,1.3490207061710695,0.8836580487764485,29,4.481583632902808,7.302441662702574,64,7,1,5,2.7192707925655277,1.6115553825791853,1,0,95.74915578709515,0.47330097761034007,Low
33,PhD,12,IT,3,9,13,183,0.7361964976234777,12.667594818722048,0.6120864850770273,33,2.436647297121675,5.12474704119517,81,7,0,1,1.2523006973718669,4.379161441158247,0,0,95.28695203580837,0.46378637608785855,Low
37,Master,14,IT,5,10,14,179,0.5492471093834014,4.254342360100106,0.7853257822016184,26,3.4010121317340203,7.121180563341353,61,0,9,3,4.156575805171649,1.7831004456525448,3,0,27.93563232407599,0.4080192328751662,Low
47,Bachelor,23,Operations,3,10,9,176,0.852239774076107,10.887121960483048,0.5473789444292887,30,1.4722180290402078,4.226869355081603,42,4,14,2,3.118252374593349,4.729128576283124,11,2,73.15256152685815,0.4567208697217037,Low
47,Master,26,Sales,4,16,7,99,0.4635833141777545,10.908893972581007,0.465567667220896,31,1.225099952444963,6.51489153529613,55,4,9,3,1.1161551306390978,2.0022851656885914,4,0,57.857541138322375,0.2852941903813624,Low
42,Bachelor,18,Sales,2,3,1,58,0.7474412805729718,7.806056059863122,0.8766305350557138,43,2.6479759579686903,2.590392101205147,14,7,8,4,1.162002745927678,3.9355238930949676,8,0,23.747669500562406,0.37479918288175884,Low
57,Bachelor,33,IT,1,3,14,199,0.4649777742031195,16.39460954199094,0.4593811740452241,38,3.31566613037087,0.6975701231201015,47,0,14,6,3.4506741189579175,2.138621573974368,3,1,26.217155174161544,0.3501028455214725,Low
54,Master,30,Operations,5,16,8,47,0.7995621981785076,3.829275354219747,0.5628288370477508,8,2.5707964534357655,4.134732641219685,48,6,1,8,4.22444727063362,2.2711416343474555,15,0,49.11531743104505,0.45444884222756937,Low
51,PhD,27,Sales,4,8,11,160,0.911574624192524,7.869917015590152,0.9130656531984641,40,3.310943080643368,4.6177815578049,80,6,7,1,2.7511981250990942,2.240007411129221,1,1,41.923694149736015,0.46405844488828996,Low
58,Master,34,Sales,1,18,10,159,0.388761259388732,9.829226829001373,0.6078815722472003,7,3.06033750468714,2.5640715818868998,43,8,13,7,3.2183226861424976,3.991569016104333,15,0,29.122932823126423,0.4313097341121302,Low
44,Bachelor,20,Sales,1,4,3,141,0.9066169820168524,12.599743856880592,0.9838272097084967,13,3.7428289171443034,7.277095184072376,9,1,2,2,4.199317816199606,3.2272604718775724,15,1,80.75115963051489,0.5278691080722178,Medium
31,Bachelor,10,Operations,5,5,14,186,0.7155026780900084,15.247380711122968,0.9878406008643158,32,3.5981297242615593,0.735504789762792,19,2,0,8,3.4420246961672767,4.531809823389988,10,0,48.14629176373849,0.5217196151275603,Medium
26,Master,3,Operations,4,2,2,68,0.38897734360691677,6.685760223321633,0.560965612272134,22,2.6969828128263202,2.2274832437918857,69,3,10,9,1.899040950635278,2.2294908768161794,0,1,65.48480623891278,0.3433694109491263,Low
57,PhD,35,IT,1,0,12,77,0.5992792987517983,12.213032770125112,0.4245869333499343,20,2.699980961679453,7.485647184536268,7,0,0,3,3.4522081034779144,3.7679700882269773,14,0,18.927350016787546,0.37806716473406743,Low
55,PhD,31,Finance,1,19,3,139,0.4126022054395685,1.3134409675074208,0.8230379705232275,11,1.563113360048928,4.371242737400124,44,6,9,2,3.513117836260854,4.011794398652443,3,0,53.35076625164867,0.513754429272597,Medium
52,Bachelor,30,Sales,4,15,11,58,0.7902435222065987,18.51825821193453,0.6705919015890063,1,3.0529542883858367,7.052836240393124,33,9,1,9,3.9364279235245068,1.6059284521198327,17,1,31.79760494466215,0.4463582808910883,Low
31,Bachelor,10,Finance,3,10,6,135,0.8312076940925648,6.427293741262078,0.4604517063757458,12,3.348716512542787,5.674858777835963,95,2,6,5,3.483496750227205,2.6023574292792446,16,0,52.64136103948782,0.511775996251316,Medium
40,PhD,16,Operations,1,12,13,168,0.37405756419095926,14.049471283481644,0.8245136913868256,3,2.905957589415305,9.507127499973624,50,2,11,9,4.876968521832152,2.9312699774016444,6,0,78.08258334109281,0.5378897876258334,Medium
53,Master,30,Operations,2,9,14,120,0.654297896886251,-1.5524961985920918,0.41870494546715276,19,2.302829340347996,5.97795832722833,3,2,5,8,1.789153234868274,2.4227495595774973,17,0,76.89132100912617,0.26491205082796787,Low
22,Bachelor,0,Operations,4,2,3,177,0.8702375392181421,2.5141171439057537,0.9221180142953452,49,3.8865941770069434,0.14868974345519703,38,7,11,6,4.804362718268305,2.2884503838765524,12,0,35.422067803427595,0.5021110511287517,Medium
26,Bachelor,2,Finance,1,8,10,57,0.9553141290856975,8.715815975118716,0.4831915174679823,47,1.2986465785808963,3.5287735050433398,83,8,10,3,3.153357961400065,3.7456795759905677,19,2,69.42771170796391,0.41010971424118403,Low
25,PhD,4,Operations,5,11,5,60,0.659462506719239,17.321554290111624,0.476387127248035,13,4.657761479016189,1.430606822047077,23,9,1,2,3.687824561979648,1.8634655906379543,19,0,94.12899503942769,0.4291121065009459,Low
37,Master,14,IT,2,13,6,52,0.9651954565279848,9.599613298914896,0.5054033787811507,29,1.0825737581831731,9.246336775977031,87,1,3,9,1.3978463898087594,3.837562981004515,9,2,62.56693299249064,0.3873817826221546,Low
45,PhD,23,Operations,1,0,8,107,0.6749822793192208,18.457150610465337,0.97615981509524,28,4.849400533753112,1.0401245428508032,54,9,1,3,2.522303765512428,4.740176785562922,0,2,14.841012338263715,0.5777833999684012,Medium
37,Master,15,HR,2,17,7,192,0.5759333462199355,8.64353172482152,0.8159016161523076,7,2.8494224037386497,3.877066631310875,25,9,0,2,4.07751658585269,3.2607900847110045,1,0,67.97086292790951,0.5367474995091797,Medium
23,Master,0,Finance,2,16,14,186,0.8937421899870268,8.789880128190898,0.880822921278182,11,2.6506797760141647,2.2609919362669215,24,0,11,2,3.8276440603959614,3.4457369469578962,16,1,10.490438634931131,0.5195179361839259,Medium
49,Master,26,HR,3,8,11,133,0.6450878973206623,0.6344293470117015,0.6385809914396519,40,2.0257760698527525,8.467219903967333,35,8,2,8,1.1605575526616407,1.2757308084963563,2,1,87.21104087930271,0.31567742268333476,Low
53,Bachelor,30,Operations,2,8,8,89,0.6303317573951661,15.658437371348835,0.6017876365029733,37,1.0402845393291327,3.08566497588917,70,5,14,3,3.1863770539889784,4.4579076144713135,16,0,51.66604958019403,0.3552940874766198,Low
48,PhD,25,IT,3,9,3,194,0.6432187425868798,3.4332390742753747,0.540690404069902,25,2.099161057687199,9.91893483142645,73,8,3,8,1.3531127718736378,2.141791148799462,11,2,38.514073631157956,0.378864468128647,Low
41,PhD,18,Sales,4,18,4,120,0.8927495013088218,17.79147476619093,0.6883888169874454,49,1.4375997018413358,0.38616605612250887,57,5,9,9,4.983425716712649,3.4602046621142595,11,1,5.700659464969238,0.39869936061475236,Low
45,Master,24,Operations,3,14,6,152,0.8823590791816365,18.038132847268713,0.7310972401205011,1,3.6392833707735788,1.2827677246256586,11,1,4,4,4.5891863541331785,4.91644867897921,19,0,38.078373459210965,0.5509195593831515,Medium
33,Bachelor,10,IT,5,4,11,36,0.5824639947081478,18.752822461231293,0.7790649061916533,39,2.276299889282905,2.246387764291091,0,0,4,6,1.0843226417141478,3.382010402291231,9,0,90.32066679157894,0.3227997296890768,Low
56,Bachelor,34,Finance,1,14,7,167,0.5333099019093674,9.44507076026798,0.5542711023992167,13,4.068717313614647,8.111060402001595,49,7,14,4,4.434598315610524,3.8988379498575103,6,2,2.098299628630318,0.5243442923023263,Medium
54,PhD,32,HR,4,19,9,173,0.6443496168273904,12.896063265240176,0.9691924485417944,5,1.8276647493844678,8.785172090640158,24,2,6,0,4.67771840223363,2.7812784728950075,9,1,47.464815778180494,0.4332540371250056,Low
54,Bachelor,33,HR,4,1,13,122,0.7009407568159762,15.127349361356597,0.5018550989242815,41,4.600939429728438,0.7145138060942235,79,0,13,1,2.4141928902538203,1.2414633740602294,17,0,93.11580911106223,0.3470863377902119,Low
58,Bachelor,35,HR,5,12,1,95,0.46683604743959783,0.8823216103102434,0.9793919048598474,39,3.0919260604233303,0.32460141762276407,4,7,14,4,3.8780066201910635,4.1903973979591544,5,1,39.48409997650211,0.5294508358503878,Medium
33,Master,11,Finance,3,15,13,123,0.8557685593009134,11.221058289944938,0.4089136735045023,30,1.4580247858759257,7.4455685710457935,82,0,9,5,2.7684149848311157,1.1399953650559427,6,0,42.81756874621504,0.3226219414525247,Low
24,Bachelor,1,IT,1,14,8,133,0.6405379360126959,-1.2454461713271432,0.6886754150901073,16,2.603380942613916,1.3335200675361347,67,7,7,6,3.6209299383053763,3.8026313155514164,16,0,57.85600551991199,0.5408404659114945,Medium
22,Master,0,Finance,3,9,8,58,0.5338318838939717,8.946453834551969,0.6000207028699377,24,1.8270420962790466,1.3299858707463919,5,0,8,1,2.361269617192766,1.0916862925985478,11,0,46.293733357718345,0.2177853396731195,Low
54,PhD,33,HR,2,13,6,85,0.37477469507479344,1.4065389956450032,0.6694740483581505,31,1.7987417046727168,0.2236653449442927,25,8,11,9,2.2902369465330734,4.449220946306682,16,2,16.86016912375524,0.4006084164414949,Low
31,Bachelor,8,Operations,3,9,4,64,0.4671916122825248,2.0243043711658633,0.7423987473884734,11,3.0254789506088358,0.49807877583421867,54,8,6,8,2.697735555430316,1.6305441433319223,17,2,1.8555539069860405,0.4621437756466808,Low
50,PhD,26,Sales,4,13,3,65,0.9644968202291886,6.031046467237234,0.6613534948076254,48,3.6875680625454903,2.6367545859548915,38,8,4,5,1.5822710346100046,3.0570859817702045,13,2,60.98116579787016,0.4796149506654353,Low
34,PhD,11,Finance,1,8,11,104,0.5135697807736685,7.513617667763066,0.648908110180957,12,4.646472822013713,0.650054894108063,8,2,8,1,4.32455585774153,3.3886028179325893,10,1,92.08065870078121,0.49831575131430805,Low
33,Bachelor,12,Finance,3,13,3,53,0.4182015025569247,11.709793339708119,0.8396340492479839,18,3.0086480430546136,3.6887909165927555,44,3,7,1,2.3947915814465466,2.8301816294936484,1,2,10.636413302716562,0.44595969156765913,Low
